studentId,courseId,topicId,questionId,sourceType,eventType,eventTimestamp,isCorrect,label_nextCorrect,normalizedScore,rawScore,difficulty,timeSpentSec,responseLatencySec,hintUsed,attemptNo,materialId
student_0038,course_03,arrays,q_course_03_arrays_0033,assignment,assignment_attempt,2025-01-01T18:01:00+00:00,0,0,0.2159,2,medium,90.09,5.378,0,2,mat_course_03_arrays_008
student_0160,course_03,sql_basics,q_course_03_sql_basics_0000,quiz,question_attempt,2025-01-01T18:02:00+00:00,0,0,0.1468,1,medium,86.9,2.275,1,3,mat_course_03_sql_basics_021
student_0197,course_04,trees,q_course_04_trees_0060,quiz,question_attempt,2025-01-01T18:04:00+00:00,0,0,0.2853,3,hard,75.15,3.942,0,1,mat_course_04_trees_010
student_0050,course_03,normalization,q_course_03_normalization_0007,assignment,assignment_attempt,2025-01-01T18:06:00+00:00,1,1,0.5539,6,easy,47.73,1.738,0,1,mat_course_03_normalization_025
student_0038,course_03,complexity,q_course_03_complexity_0034,quiz,question_attempt,2025-01-01T18:07:00+00:00,0,0,0.3267,3,medium,79.85,3.368,0,2,mat_course_03_complexity_019
student_0197,course_04,stacks_queues,q_course_04_stacks_queues_0061,quiz,question_attempt,2025-01-01T18:10:00+00:00,1,1,0.4977,5,hard,40.32,2.386,1,1,mat_course_04_stacks_queues_015
student_0160,course_03,stacks_queues,q_course_03_stacks_queues_0001,quiz,question_attempt,2025-01-01T18:13:00+00:00,0,0,0.2562,3,easy,73.05,4.734,0,1,mat_course_03_stacks_queues_023
student_0038,course_03,stacks_queues,q_course_03_stacks_queues_0035,quiz,question_attempt,2025-01-01T18:16:00+00:00,1,1,0.5106,5,medium,41.64,3.256,0,2,mat_course_03_stacks_queues_009
student_0050,course_03,joins,q_course_03_joins_0008,quiz,question_attempt,2025-01-01T18:16:00+00:00,0,0,0.3684,4,easy,133.6,2.307,0,1,mat_course_03_joins_027
student_0160,course_03,sorting,q_course_03_sorting_0002,quiz,question_attempt,2025-01-01T18:18:00+00:00,0,0,0.3158,3,medium,84.72,2.762,0,1,mat_course_03_sorting_027
student_0050,course_03,arrays,q_course_03_arrays_0009,quiz,question_attempt,2025-01-01T18:21:00+00:00,1,1,0.6106,6,easy,40.53,2.828,0,3,mat_course_03_arrays_018
student_0197,course_04,sorting,q_course_04_sorting_0062,quiz,question_attempt,2025-01-01T18:22:00+00:00,0,0,0.1498,1,easy,83.72,3.332,0,1,mat_course_04_sorting_031
student_0038,course_03,trees,q_course_03_trees_0036,quiz,question_attempt,2025-01-01T18:26:00+00:00,0,0,0.3251,3,medium,65.32,4.802,1,3,mat_course_03_trees_007
student_0197,course_04,sorting,q_course_04_sorting_0063,quiz,question_attempt,2025-01-01T18:28:00+00:00,0,0,0.2788,3,easy,122.34,3.507,0,2,mat_course_04_sorting_027
student_0160,course_03,sql_basics,q_course_03_sql_basics_0003,quiz,question_attempt,2025-01-01T18:31:00+00:00,0,0,0.3324,3,hard,69.08,3.707,0,2,mat_course_03_sql_basics_028
student_0050,course_03,joins,q_course_03_joins_0010,quiz,question_attempt,2025-01-01T18:32:00+00:00,0,0,0.2034,2,easy,112.89,3.223,1,3,mat_course_03_joins_023
student_0038,course_03,stacks_queues,q_course_03_stacks_queues_0037,quiz,question_attempt,2025-01-01T18:34:00+00:00,1,1,0.5672,6,medium,45.33,2.366,0,1,mat_course_03_stacks_queues_030
student_0197,course_04,complexity,q_course_04_complexity_0064,assignment,assignment_attempt,2025-01-01T18:36:00+00:00,1,1,0.677,7,easy,35.81,2.717,0,1,mat_course_04_complexity_011
student_0160,course_03,arrays,q_course_03_arrays_0004,quiz,question_attempt,2025-01-01T18:38:00+00:00,0,0,0.3072,3,medium,90.71,3.825,0,2,mat_course_03_arrays_015
student_0050,course_03,arrays,q_course_03_arrays_0011,quiz,question_attempt,2025-01-01T18:39:00+00:00,0,0,0.4538,5,medium,84.51,1.562,1,1,mat_course_03_arrays_002
student_0038,course_03,arrays,q_course_03_arrays_0038,quiz,question_attempt,2025-01-01T18:45:00+00:00,0,0,0.1399,1,medium,83.71,3.717,1,3,mat_course_03_arrays_034
student_0197,course_04,sql_basics,q_course_04_sql_basics_0065,assignment,assignment_attempt,2025-01-01T18:48:00+00:00,0,0,0.1374,1,hard,86.55,4.029,1,3,mat_course_04_sql_basics_006
student_0160,course_03,sql_basics,q_course_03_sql_basics_0005,quiz,question_attempt,2025-01-01T18:49:00+00:00,0,0,0.374,4,medium,111.46,3.707,0,2,mat_course_03_sql_basics_004
student_0050,course_03,stacks_queues,q_course_03_stacks_queues_0012,assignment,assignment_attempt,2025-01-01T18:50:00+00:00,0,0,0.2441,2,medium,99.4,3.453,0,3,mat_course_03_stacks_queues_001
student_0038,course_03,graphs,q_course_03_graphs_0039,quiz,question_attempt,2025-01-01T18:52:00+00:00,0,0,0.2634,3,medium,84.88,4.558,0,1,mat_course_03_graphs_030
student_0197,course_04,searching,q_course_04_searching_0066,quiz,question_attempt,2025-01-01T18:55:00+00:00,0,0,0.1895,2,medium,90.47,2.742,0,1,mat_course_04_searching_029
student_0160,course_03,normalization,q_course_03_normalization_0006,assignment,assignment_attempt,2025-01-01T18:58:00+00:00,0,0,0.3957,4,medium,49.45,5.341,0,3,mat_course_03_normalization_031
student_0050,course_03,arrays,q_course_03_arrays_0013,assignment,assignment_attempt,2025-01-01T18:59:00+00:00,0,0,0.2688,3,medium,85.42,3.091,0,1,mat_course_03_arrays_034
student_0038,course_03,graphs,q_course_03_graphs_0040,assignment,assignment_attempt,2025-01-01T19:03:00+00:00,0,0,0.2919,3,easy,106.54,4.434,1,3,mat_course_03_graphs_007
student_0197,course_04,linked_lists,q_course_04_linked_lists_0067,quiz,question_attempt,2025-01-01T19:03:00+00:00,1,1,0.4598,5,easy,53.57,1.454,0,2,mat_course_04_linked_lists_016
student_0160,course_03,sql_basics,q_course_03_sql_basics_0007,quiz,question_attempt,2025-01-01T19:06:00+00:00,0,0,0.3893,4,medium,75.15,5.327,0,3,mat_course_03_sql_basics_021
student_0038,course_03,trees,q_course_03_trees_0041,quiz,question_attempt,2025-01-01T19:09:00+00:00,1,1,0.5474,5,medium,53.44,2.738,0,3,mat_course_03_trees_030
student_0050,course_03,complexity,q_course_03_complexity_0014,quiz,question_attempt,2025-01-01T19:09:00+00:00,0,0,0.2967,3,medium,107.33,4.85,1,3,mat_course_03_complexity_032
student_0197,course_04,normalization,q_course_04_normalization_0068,quiz,question_attempt,2025-01-01T19:15:00+00:00,1,1,0.5284,5,easy,60.41,1.418,0,1,mat_course_04_normalization_021
student_0160,course_03,searching,q_course_03_searching_0008,quiz,question_attempt,2025-01-01T19:16:00+00:00,0,0,0.2093,2,medium,87.19,2.935,0,3,mat_course_03_searching_011
student_0050,course_03,searching,q_course_03_searching_0015,quiz,question_attempt,2025-01-01T19:19:00+00:00,1,1,0.5722,6,easy,77.96,2.978,0,3,mat_course_03_searching_032
student_0038,course_03,dp,q_course_03_dp_0042,quiz,question_attempt,2025-01-01T19:21:00+00:00,0,0,0.2879,3,hard,94.37,4.997,0,2,mat_course_03_dp_021
student_0197,course_04,linked_lists,q_course_04_linked_lists_0069,quiz,question_attempt,2025-01-01T19:24:00+00:00,0,0,0.3787,4,hard,74.44,4.874,0,3,mat_course_04_linked_lists_022
student_0160,course_03,arrays,q_course_03_arrays_0009,quiz,question_attempt,2025-01-01T19:25:00+00:00,0,0,0.3606,4,medium,77.61,3.984,0,2,mat_course_03_arrays_031
student_0050,course_03,graphs,q_course_03_graphs_0016,quiz,question_attempt,2025-01-01T19:28:00+00:00,1,1,0.5491,5,easy,65.75,3.042,0,1,mat_course_03_graphs_010
student_0038,course_03,dp,q_course_03_dp_0043,quiz,question_attempt,2025-01-01T19:31:00+00:00,0,0,0.377,4,easy,87.9,4.48,0,1,mat_course_03_dp_012
student_0197,course_04,dp,q_course_04_dp_0070,quiz,question_attempt,2025-01-01T19:31:00+00:00,1,1,0.5909,6,easy,33.83,2.729,0,1,mat_course_04_dp_014
student_0160,course_03,graphs,q_course_03_graphs_0010,quiz,question_attempt,2025-01-01T19:32:00+00:00,0,0,0.2967,3,hard,130.13,2.54,0,1,mat_course_03_graphs_024
student_0050,course_03,sql_basics,q_course_03_sql_basics_0017,quiz,question_attempt,2025-01-01T19:33:00+00:00,0,0,0.3117,3,medium,126.27,4.19,1,1,mat_course_03_sql_basics_025
student_0160,course_03,complexity,q_course_03_complexity_0011,quiz,question_attempt,2025-01-01T19:39:00+00:00,0,0,0.3265,3,hard,102.49,5.419,0,1,mat_course_03_complexity_033
student_0038,course_03,stacks_queues,q_course_03_stacks_queues_0044,quiz,question_attempt,2025-01-01T19:40:00+00:00,1,1,0.5097,5,medium,62.36,3.254,0,1,mat_course_03_stacks_queues_024
student_0050,course_03,complexity,q_course_03_complexity_0018,quiz,question_attempt,2025-01-01T19:42:00+00:00,0,0,0.2997,3,medium,77.21,5.194,1,3,mat_course_03_complexity_012
student_0038,course_03,normalization,q_course_03_normalization_0045,quiz,question_attempt,2025-01-01T19:48:00+00:00,1,1,0.4703,5,medium,89.21,3.78,0,3,mat_course_03_normalization_021
student_0160,course_03,trees,q_course_03_trees_0012,quiz,question_attempt,2025-01-01T19:49:00+00:00,1,1,0.5607,6,hard,28.24,3.692,0,3,mat_course_03_trees_027
student_0050,course_03,complexity,q_course_03_complexity_0019,quiz,question_attempt,2025-01-01T19:54:00+00:00,0,0,0.333,3,easy,92.88,2.208,1,3,mat_course_03_complexity_019
student_0038,course_03,arrays,q_course_03_arrays_0046,quiz,question_attempt,2025-01-01T19:56:00+00:00,0,0,0.1858,2,hard,90.2,4.622,0,1,mat_course_03_arrays_009
student_0160,course_03,searching,q_course_03_searching_0013,quiz,question_attempt,2025-01-01T20:01:00+00:00,1,1,0.5715,6,easy,61.44,4.155,0,2,mat_course_03_searching_010
student_0050,course_03,sorting,q_course_03_sorting_0020,quiz,question_attempt,2025-01-01T20:02:00+00:00,1,1,0.6275,6,hard,64.87,3.606,0,1,mat_course_03_sorting_013
student_0038,course_03,searching,q_course_03_searching_0047,quiz,question_attempt,2025-01-01T20:04:00+00:00,0,0,0.1386,1,hard,78.91,4.94,0,2,mat_course_03_searching_002
student_0160,course_03,joins,q_course_03_joins_0014,quiz,question_attempt,2025-01-01T20:07:00+00:00,0,0,0.2565,3,medium,74.83,3.057,0,2,mat_course_03_joins_033
student_0050,course_03,joins,q_course_03_joins_0021,quiz,question_attempt,2025-01-01T20:12:00+00:00,0,0,0.4164,4,medium,58.1,4.618,0,2,mat_course_03_joins_026
student_0038,course_03,joins,q_course_03_joins_0048,quiz,question_attempt,2025-01-01T20:14:00+00:00,0,0,0.2666,3,hard,105.01,2.93,1,1,mat_course_03_joins_012
student_0160,course_03,arrays,q_course_03_arrays_0015,quiz,question_attempt,2025-01-01T20:19:00+00:00,1,1,0.6568,7,hard,60.8,3.729,0,1,mat_course_03_arrays_010
student_0050,course_03,linked_lists,q_course_03_linked_lists_0022,quiz,question_attempt,2025-01-01T20:22:00+00:00,0,0,0.2387,2,easy,110.16,4.36,1,3,mat_course_03_linked_lists_002
student_0038,course_03,searching,q_course_03_searching_0049,assignment,assignment_attempt,2025-01-01T20:24:00+00:00,0,0,0.2609,3,hard,73.66,5.098,0,1,mat_course_03_searching_022
student_0160,course_03,sorting,q_course_03_sorting_0016,quiz,question_attempt,2025-01-01T20:24:00+00:00,1,1,0.6578,7,medium,38.35,3.929,0,2,mat_course_03_sorting_007
student_0050,course_03,stacks_queues,q_course_03_stacks_queues_0023,quiz,question_attempt,2025-01-01T20:30:00+00:00,1,1,0.4414,4,hard,42.25,1.611,1,3,mat_course_03_stacks_queues_015
student_0038,course_03,joins,q_course_03_joins_0050,quiz,question_attempt,2025-01-01T20:31:00+00:00,0,0,0.3476,3,medium,102.83,2.34,0,1,mat_course_03_joins_019
student_0160,course_03,stacks_queues,q_course_03_stacks_queues_0017,quiz,question_attempt,2025-01-01T20:36:00+00:00,0,0,0.306,3,easy,84.02,5.609,0,3,mat_course_03_stacks_queues_014
student_0050,course_03,graphs,q_course_03_graphs_0024,quiz,question_attempt,2025-01-01T20:37:00+00:00,1,1,0.535,5,medium,36.77,3.484,0,1,mat_course_03_graphs_003
student_0038,course_03,arrays,q_course_03_arrays_0051,quiz,question_attempt,2025-01-01T20:41:00+00:00,0,0,0.273,3,hard,101.41,2.668,0,3,mat_course_03_arrays_018
student_0050,course_03,complexity,q_course_03_complexity_0025,quiz,question_attempt,2025-01-01T20:45:00+00:00,0,0,0.3927,4,easy,78.51,3.057,1,1,mat_course_03_complexity_014
student_0160,course_03,arrays,q_course_03_arrays_0018,assignment,assignment_attempt,2025-01-01T20:45:00+00:00,0,0,0.3362,3,easy,64.8,3.31,0,2,mat_course_03_arrays_026
student_0038,course_03,sorting,q_course_03_sorting_0052,quiz,question_attempt,2025-01-01T20:52:00+00:00,0,0,0.2359,2,medium,99.52,3.905,0,1,mat_course_03_sorting_008
student_0160,course_03,sorting,q_course_03_sorting_0019,assignment,assignment_attempt,2025-01-01T20:54:00+00:00,0,0,0.3799,4,medium,93.28,5.566,0,3,mat_course_03_sorting_024
student_0038,course_03,trees,q_course_03_trees_0053,quiz,question_attempt,2025-01-01T20:57:00+00:00,1,1,0.6751,7,medium,85.76,3.538,0,2,mat_course_03_trees_001
student_0050,course_03,normalization,q_course_03_normalization_0026,quiz,question_attempt,2025-01-01T20:57:00+00:00,0,0,0.3038,3,medium,113.2,4.433,0,3,mat_course_03_normalization_018
student_0111,course_05,searching,q_course_05_searching_0000,quiz,question_attempt,2025-01-01T21:01:00+00:00,0,0,0.2946,3,medium,86.81,2.737,0,3,mat_course_05_searching_023
student_0160,course_03,complexity,q_course_03_complexity_0020,assignment,assignment_attempt,2025-01-01T21:03:00+00:00,1,1,0.4918,5,medium,48.83,2.521,0,3,mat_course_03_complexity_015
student_0050,course_03,joins,q_course_03_joins_0027,quiz,question_attempt,2025-01-01T21:04:00+00:00,1,1,0.5165,5,easy,49.54,3.657,0,3,mat_course_03_joins_009
student_0038,course_03,dp,q_course_03_dp_0054,quiz,question_attempt,2025-01-01T21:07:00+00:00,0,0,0.1565,2,medium,87.92,3.705,0,2,mat_course_03_dp_019
student_0160,course_03,trees,q_course_03_trees_0021,quiz,question_attempt,2025-01-01T21:10:00+00:00,0,0,0.388,4,hard,93.38,4.025,0,3,mat_course_03_trees_014
student_0050,course_03,sorting,q_course_03_sorting_0028,quiz,question_attempt,2025-01-01T21:12:00+00:00,1,1,0.4444,4,easy,95.55,1.658,0,1,mat_course_03_sorting_033
student_0111,course_05,dp,q_course_05_dp_0001,quiz,question_attempt,2025-01-01T21:13:00+00:00,1,1,0.5285,5,hard,23.83,1.001,0,3,mat_course_05_dp_022
student_0038,course_03,dp,q_course_03_dp_0055,quiz,question_attempt,2025-01-01T21:17:00+00:00,0,0,0.3172,3,medium,92.48,3.969,1,1,mat_course_03_dp_022
student_0111,course_05,stacks_queues,q_course_05_stacks_queues_0002,quiz,question_attempt,2025-01-01T21:20:00+00:00,0,0,0.341,3,medium,92.96,5.492,0,3,mat_course_05_stacks_queues_034
student_0160,course_03,sorting,q_course_03_sorting_0022,quiz,question_attempt,2025-01-01T21:21:00+00:00,0,0,0.3337,3,medium,77.13,3.239,0,2,mat_course_03_sorting_019
student_0050,course_03,sql_basics,q_course_03_sql_basics_0029,quiz,question_attempt,2025-01-01T21:22:00+00:00,1,1,0.5598,6,medium,52.94,2.854,0,3,mat_course_03_sql_basics_034
student_0038,course_03,normalization,q_course_03_normalization_0056,assignment,assignment_attempt,2025-01-01T21:25:00+00:00,0,0,0.3068,3,medium,100.09,5.005,0,2,mat_course_03_normalization_029
student_0160,course_03,graphs,q_course_03_graphs_0023,quiz,question_attempt,2025-01-01T21:28:00+00:00,1,1,0.4909,5,hard,79.93,1.99,0,3,mat_course_03_graphs_002
student_0111,course_05,normalization,q_course_05_normalization_0003,quiz,question_attempt,2025-01-01T21:29:00+00:00,0,0,0.3683,4,hard,62.16,2.192,1,1,mat_course_05_normalization_021
student_0050,course_03,joins,q_course_03_joins_0030,quiz,question_attempt,2025-01-01T21:30:00+00:00,0,0,0.3485,3,easy,102.7,3.979,0,1,mat_course_03_joins_005
student_0038,course_03,searching,q_course_03_searching_0057,quiz,question_attempt,2025-01-01T21:33:00+00:00,0,0,0.2787,3,medium,86.84,2.625,0,2,mat_course_03_searching_029
student_0111,course_05,trees,q_course_05_trees_0004,quiz,question_attempt,2025-01-01T21:38:00+00:00,0,0,0.3183,3,easy,99.48,3.157,0,3,mat_course_05_trees_022
student_0160,course_03,sorting,q_course_03_sorting_0024,quiz,question_attempt,2025-01-01T21:40:00+00:00,0,0,0.4622,5,medium,85.85,3.68,0,3,mat_course_03_sorting_010
student_0038,course_03,trees,q_course_03_trees_0058,quiz,question_attempt,2025-01-01T21:43:00+00:00,1,1,0.4495,4,medium,55.03,1.751,0,2,mat_course_03_trees_022
student_0050,course_03,graphs,q_course_03_graphs_0031,quiz,question_attempt,2025-01-01T21:43:00+00:00,0,0,0.2262,2,medium,82.46,3.614,0,1,mat_course_03_graphs_021
student_0111,course_05,searching,q_course_05_searching_0005,quiz,question_attempt,2025-01-01T21:46:00+00:00,1,1,0.4848,5,medium,48.52,2.412,0,2,mat_course_05_searching_006
student_0160,course_03,trees,q_course_03_trees_0025,quiz,question_attempt,2025-01-01T21:46:00+00:00,1,1,0.551,6,medium,37.13,1.603,0,1,mat_course_03_trees_016
student_0050,course_03,normalization,q_course_03_normalization_0032,quiz,question_attempt,2025-01-01T21:50:00+00:00,0,0,0.3567,4,medium,73.81,5.409,0,3,mat_course_03_normalization_033
student_0038,course_03,sorting,q_course_03_sorting_0059,quiz,question_attempt,2025-01-01T21:55:00+00:00,1,1,0.6679,7,medium,53.21,3.734,0,2,mat_course_03_sorting_031
student_0111,course_05,graphs,q_course_05_graphs_0006,quiz,question_attempt,2025-01-01T21:55:00+00:00,0,0,0.3386,3,easy,43.67,4.305,1,1,mat_course_05_graphs_005
student_0160,course_03,trees,q_course_03_trees_0026,assignment,assignment_attempt,2025-01-01T21:55:00+00:00,1,1,0.6085,6,medium,81.98,2.635,0,3,mat_course_03_trees_016
student_0050,course_03,joins,q_course_03_joins_0033,quiz,question_attempt,2025-01-01T21:58:00+00:00,0,0,0.4166,4,hard,101.05,4.056,0,3,mat_course_03_joins_010
student_0038,course_03,linked_lists,q_course_03_linked_lists_0060,assignment,assignment_attempt,2025-01-01T22:03:00+00:00,0,0,0.3846,4,medium,133.43,2.514,0,1,mat_course_03_linked_lists_015
student_0012,course_03,complexity,q_course_03_complexity_0000,quiz,question_attempt,2025-01-01T22:04:00+00:00,0,0,0.2386,2,medium,85.14,3.722,0,2,mat_course_03_complexity_019
student_0111,course_05,sorting,q_course_05_sorting_0007,quiz,question_attempt,2025-01-01T22:05:00+00:00,0,0,0.3335,3,easy,111.57,3.884,0,1,mat_course_05_sorting_034
student_0160,course_03,arrays,q_course_03_arrays_0027,assignment,assignment_attempt,2025-01-01T22:05:00+00:00,1,1,0.6051,6,medium,49.03,1.958,0,1,mat_course_03_arrays_017
student_0012,course_03,dp,q_course_03_dp_0001,quiz,question_attempt,2025-01-01T22:09:00+00:00,0,0,0.2744,3,hard,60.06,4.387,0,1,mat_course_03_dp_019
student_0038,course_03,stacks_queues,q_course_03_stacks_queues_0061,quiz,question_attempt,2025-01-01T22:09:00+00:00,0,0,0.3666,4,easy,107.56,4.693,1,3,mat_course_03_stacks_queues_031
student_0050,course_03,complexity,q_course_03_complexity_0034,quiz,question_attempt,2025-01-01T22:09:00+00:00,0,0,0.2556,3,hard,102.32,4.264,1,3,mat_course_03_complexity_021
student_0050,course_03,trees,q_course_03_trees_0035,quiz,question_attempt,2025-01-01T22:15:00+00:00,0,0,0.4027,4,medium,95.67,4.138,1,3,mat_course_03_trees_002
student_0111,course_05,complexity,q_course_05_complexity_0008,quiz,question_attempt,2025-01-01T22:15:00+00:00,0,0,0.3282,3,hard,68.19,4.164,1,1,mat_course_05_complexity_002
student_0160,course_03,normalization,q_course_03_normalization_0028,quiz,question_attempt,2025-01-01T22:16:00+00:00,0,0,0.2075,2,easy,107.19,5.25,0,1,mat_course_03_normalization_034
student_0012,course_03,searching,q_course_03_searching_0002,quiz,question_attempt,2025-01-01T22:19:00+00:00,1,1,0.6107,6,medium,81.73,1.818,1,1,mat_course_03_searching_030
student_0038,course_03,complexity,q_course_03_complexity_0062,quiz,question_attempt,2025-01-01T22:19:00+00:00,0,0,0.2967,3,easy,63.93,3.599,0,1,mat_course_03_complexity_033
student_0160,course_03,dp,q_course_03_dp_0029,quiz,question_attempt,2025-01-01T22:21:00+00:00,0,0,0.4017,4,medium,126.13,3.2,1,3,mat_course_03_dp_029
student_0111,course_05,trees,q_course_05_trees_0009,quiz,question_attempt,2025-01-01T22:22:00+00:00,0,0,0.2204,2,medium,95.87,4.268,1,1,mat_course_05_trees_019
student_0050,course_03,graphs,q_course_03_graphs_0036,assignment,assignment_attempt,2025-01-01T22:24:00+00:00,0,0,0.346,3,medium,91.77,3.914,1,2,mat_course_03_graphs_023
student_0012,course_03,arrays,q_course_03_arrays_0003,assignment,assignment_attempt,2025-01-01T22:28:00+00:00,1,1,0.4959,5,medium,51.52,4.481,1,1,mat_course_03_arrays_017
student_0038,course_03,linked_lists,q_course_03_linked_lists_0063,assignment,assignment_attempt,2025-01-01T22:28:00+00:00,0,0,0.2421,2,medium,104.48,3.361,1,3,mat_course_03_linked_lists_004
